dev_num,dev_id_token,cachesize_limit,TransA,TransB,alpha,beta,M,N,K,Asloc,Bsloc,Csloc,CsOutloc,flops,bytes,loc_str,imp,plot_order,T,timer,pred_t,pred_J,perf,energy,EDP,PDP,Performance (Tflops)
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,-1,400200000000,1120000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.023468806545454544,0.0,0.0,17061.663832166647,37.55009047272728,182031.93202362995,10.663539895104153,16.66178108610024
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,8,400200000000,1120000000,35,XKBLAS,1,1600.0,0.06793653718181818,0.0,0.0,5903.297270911478,108.69845949090909,21825.168860185575,3.6895607943196738,5.764938741124491
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,cuBLASXt,0,-1.0,0.27259401,0.0,0.0,1470.9616939003483,436.15041600000006,1355.0571913323063,0.9193510586877176,1.436486029199559
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,qeta-mineta-auto-reptile-fastev,3,1000.0,0.020599318499999998,0.0,0.0,19429.927849310163,32.9589096,235976.7448643764,12.143704905818852,18.974538915341956
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,XKBLAS,1,1600.0,0.111038894,0.0,0.0,3609.494603612036,177.6622304,8154.335033749178,2.255934127257522,3.524897073839879
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,cuBLASXt,0,-1.0,0.23116257,0.0,0.0,1734.2993494537247,369.86011199999996,1882.9335207906097,1.083937093408578,1.693651708450903
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,qeta-mineta-auto-reptile-fastev,3,1000.0,0.0082138061,0.0,0.0,48723.269704163446,13.14208976,1483736.0405685653,30.452043565102155,47.581318070472115
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,-1,2000200000000,2400000000,0,taco-paralia-1.5-fixed-streams,2,1250.0,0.08184232072727274,0.0,0.0,24446.648853535888,130.94771316363637,373628.29256101657,15.279155533459928,23.87368052103114
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,8,2000200000000,2400000000,0,XKBLAS,1,1600.0,0.10174324463636364,0.0,0.0,19696.0783293459,162.78919141818182,242891.14436608908,12.310048955841186,19.234451493501854
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,cuBLASXt,0,-1.0,0.15332395818181818,0.0,0.0,13049.398435000936,245.3183330909091,106459.97978746543,8.155874021875585,12.743553159180601
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,qeta-mineta-auto-reptile-fastev,3,2500.0,0.051375927,0.0,0.0,38933.62058291839,82.2014832,947415.7699937,24.333512864323993,38.02111385050624
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,XKBLAS,1,1600.0,0.09300235472727272,0.0,0.0,21588.916082861222,148.80376756363637,292511.06471472594,13.493072551788265,21.082925862169162
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,cuBLASXt,0,-1.0,0.46892153500000006,0.0,0.0,4282.544061901015,750.274456,11511.91286401976,2.676590038688134,4.18217193545021
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,qeta-mineta-auto-reptile-fastev,3,1250.0,0.040879798,0.0,0.0,48929.29556448699,65.4076768,1496312.2814851387,30.580809727804365,47.78251519969432
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,taco-paralia-1.5-fixed-streams,2,1250.0,0.07158509409090909,0.0,0.0,27954.224980004416,114.53615054545456,488617.00742309267,17.471390612502763,27.299047832035562
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,XKBLAS,1,1600.0,0.06621696727272727,0.0,0.0,30231.445775716613,105.94714763636364,571711.6185203281,18.894653609822882,29.522896265348255
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,cuBLASXt,0,-1.0,0.284110255,0.0,0.0,7081.051396708237,454.576408,31509.700627117283,4.425657122942647,6.915089254597888
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,qeta-mineta-auto-reptile-fastev,3,1250.0,0.033163858000000004,0.0,0.0,60313.540360778265,53.0621728,2273610.7008579513,37.69596272548642,58.899941758572524
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,taco-paralia-1.5-fixed-streams,2,1250.0,0.037376785,0.0,0.0,53515.254040224034,59.802856,1789951.6756297522,33.44703377514002,52.26099027365628
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,-1,2000200000000,2400000000,35,taco-paralia-1.5-fixed-streams,2,1250.0,0.04067699918181818,0.0,0.0,49174.93307545347,65.0831986909091,1511425.5656789313,30.734333172158415,48.02239558149753
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,8,2000200000000,2400000000,35,XKBLAS,1,1600.0,0.08569416336363636,0.0,0.0,23355.87209678695,137.11066138181818,341149.0048798882,14.597420060491842,22.808468844518504
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,9,2000200000000,2400000000,35,cuBLASXt,0,-1.0,0.32104922,0.0,0.0,6276.533672990534,513.678752,24796.153422721407,3.9228335456190835,6.129427415029818
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,9,2000200000000,2400000000,35,qeta-mineta-auto-reptile-fastev,3,1250.0,0.035761535500000004,0.0,0.0,55931.69574971542,57.2184568,1955224.8682158203,34.95730984357213,54.62079663058147
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,XKBLAS,1,1600.0,0.12540083909090907,0.0,0.0,15960.244870718307,200.64134254545453,159304.92904767886,9.975153044198942,15.586176631560846
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,cuBLASXt,0,-1.0,0.29341164000000003,0.0,0.0,6850.632927758656,469.45862400000004,29474.96466270354,4.28164557984916,6.690071218514312
4,1010101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,qeta-mineta-auto-reptile-fastev,3,1250.0,0.032442474,0.0,0.0,61654.17065136928,51.9079584,2375789.297754398,38.5338566571058,60.20915102672781
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,-1,8796629893120,6442450944,0,taco-paralia-1.5-fixed-streams,2,2048.0,0.1942631718181818,0.0,0.0,45441.13106258094,310.8210749090909,1293195.0194992952,28.400706914113087,44.3761045533017
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,8,8796629893120,6442450944,0,XKBLAS,1,1600.0,0.2831144745454545,0.0,0.0,31101.63617000134,452.9831592727273,605158.0347999764,19.43852260625084,30.372691572266934
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,cuBLASXt,0,-1.0,0.34626701818181815,0.0,0.0,25417.83632623937,554.027229090909,404009.1960238703,15.886147703899606,24.822105787343133
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,qeta-mineta-auto-reptile-fastev,3,2048.0,0.1568837390909091,0.0,0.0,56071.514703914356,251.01398254545452,1965026.8545027175,35.04469668994647,54.75733857804136
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,XKBLAS,1,1600.0,0.25723165909090906,0.0,0.0,34208.1814658644,411.57065454545454,731604.9112642639,21.38011341616525,33.4064272127582
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,cuBLASXt,0,-1.0,0.6921625149999999,0.0,0.0,12765.47959088972,1107.460024,102274.13662685259,7.978424744306075,12.466288662978242
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,qeta-mineta-auto-reptile-fastev,3,2048.0,0.13313529,0.0,0.0,66074.13847229048,213.01646399999998,2728672.5156033644,41.296336545181546,64.52552585184617
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,taco-paralia-1.5-fixed-streams,2,2048.0,0.18067924545454545,0.0,0.0,48708.59011013252,289.0867927272727,1483460.839356711,30.442868818832828,47.56698252942629
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,XKBLAS,1,1600.0,0.1958927718181818,0.0,0.0,44921.12972580568,313.4284349090909,1261638.7957865032,28.075706078628553,43.86829074785711
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,cuBLASXt,0,-1.0,0.61584442,0.0,0.0,14326.143935528613,985.351072,128628.72597543107,8.953839959705382,13.990374937039661
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,qeta-mineta-auto-reptile-fastev,3,2048.0,0.13175724500000002,0.0,0.0,66764.05011903975,210.81159200000002,2785904.506324434,41.72753132439985,65.19926769437475
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,taco-paralia-1.5-fixed-streams,2,2048.0,0.131397455,0.0,0.0,66947.6953655395,210.235928,2801286.2119495096,41.84230960346219,65.37860875540967
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,-1,8796629893120,6442450944,35,taco-paralia-1.5-fixed-streams,2,2048.0,0.13688366727272727,0.0,0.0,64264.356827491676,219.01386763636364,2581224.7683849693,40.16522301718229,62.75816096434734
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,8,8796629893120,6442450944,35,XKBLAS,1,1600.0,0.2292146718181818,0.0,0.0,38468.401648253304,366.74347490909093,927071.8906700333,24.042751030158318,37.56679848462237
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,9,8796629893120,6442450944,35,cuBLASXt,0,-1.0,0.655394685,0.0,0.0,13507.347615436127,1048.631496,114768.66298661192,8.44209225964758,13.190769155699343
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,9,8796629893120,6442450944,35,qeta-mineta-auto-reptile-fastev,3,2048.0,0.138193705,0.0,0.0,63655.693001311316,221.109928,2532583.387847862,39.78480812581957,62.16376269659308
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,XKBLAS,1,1600.0,0.29192663,0.0,0.0,30151.062920042754,467.08260800000005,568507.7736821738,18.844414325026722,29.444397382854252
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,cuBLASXt,0,-1.0,0.60159951,0.0,0.0,14666.225471275364,962.559216,134824.62273892175,9.166390919547101,14.322485811792347
4,1010101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,qeta-mineta-auto-reptile-fastev,3,2048.0,0.13091389,0.0,0.0,67206.41170523134,209.46222400000002,2823456.202578122,42.00400731576959,65.63126143088998
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,-1,5401800000000,8640000000,0,taco-paralia-1.5-fixed-streams,2,1875.0,0.19496544727272727,0.0,0.0,27708.005941659812,311.94471563636364,479860.4756498068,17.317503713537384,27.05859955240216
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,8,5401800000000,8640000000,0,XKBLAS,1,1600.0,0.4435642454545455,0.0,0.0,12180.54122549572,709.7027927272727,92746.50523517304,7.612838265934825,11.895059790523163
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,cuBLASXt,0,-1.0,1.3973917272727272,0.0,0.0,3895.1530279230556,2235.8267636363635,9512.899159339146,2.4344706424519096,3.803860378831109
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.1888295190909091,0.0,0.0,28611.604889702972,302.12723054545455,511726.685473293,17.882253056064357,27.94102040010056
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,XKBLAS,1,1600.0,0.1651650972727273,0.0,0.0,32731.664421845893,264.2641556363636,670141.2876988782,20.457290263653682,31.96451603695888
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,cuBLASXt,0,-1.0,3.4593513000000002,0.0,0.0,1562.8488069064263,5534.96208,1527.7763571873024,0.9767805043165163,1.526219537994557
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.088143254,0.0,0.0,61284.337703931764,141.0292064,2347356.6903259396,38.30271106495735,59.84798603899586
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,taco-paralia-1.5-fixed-streams,2,1875.0,0.10478904,0.0,0.0,51551.789027679566,167.66246400000003,1661072.663248178,32.21986814229973,50.343543972343326
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,XKBLAS,1,1600.0,0.16196821636363637,0.0,0.0,33366.57731132084,259.1491461818182,696163.376791473,20.854110819575528,32.58454815558676
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,cuBLASXt,0,-1.0,0.61368235,0.0,0.0,8841.836642960237,981.8917600000001,49064.675224090315,5.526147901850149,8.634606096640857
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,qeta-mineta-auto-reptile-fastev,3,1500.0,0.09126200599999999,0.0,0.0,59190.25535572501,146.0192096,2189687.6600404214,36.993909597328134,57.8029837458252
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,-1,5401800000000,8640000000,35,taco-paralia-1.5-fixed-streams,2,1875.0,0.1691191890909091,0.0,0.0,31942.63690165834,270.5907025454545,637744.3480148352,19.964148063536463,31.193981349275724
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,8,5401800000000,8640000000,35,XKBLAS,1,1600.0,0.43937109545454545,0.0,0.0,12297.82567956691,702.9937527272727,94549.26533609873,7.686141049729318,12.00959539020206
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,cuBLASXt,0,-1.0,1.10115791,0.0,0.0,4929.956785140333,1761.8526559999998,15270.168291700767,3.0812229907127078,4.814410922988606
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.16248469000000001,0.0,0.0,33251.07640914577,259.975504,691147.0184772959,20.78192275571611,32.471754305806414
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,XKBLAS,1,1600.0,0.8172862218181818,0.0,0.0,6609.665918254927,1307.6579549090911,27305.754826685785,4.13104119890933,6.454751873295828
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,cuBLASXt,0,-1.0,0.61954248,0.0,0.0,8765.406833491437,991.2679679999999,48267.28319838633,5.478379270932149,8.559967610831482
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,qeta-mineta-auto-reptile-fastev,3,1500.0,0.087824083,0.0,0.0,61507.18003681273,140.5185328,2364463.3584123245,38.44198752300795,60.06560550469993
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,-1,10801800000000,10080000000,0,taco-paralia-1.5-fixed-streams,2,3000.0,0.21643459272727272,0.0,0.0,49915.4399202495,346.2953483636363,1557454.5935016782,31.19714995015594,48.74554679711865
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,8,10801800000000,10080000000,0,XKBLAS,1,1600.0,0.4839500745454545,0.0,0.0,22325.544649615545,774.3201192727273,311594.7643574065,13.953465406009714,21.80228969689018
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,cuBLASXt,0,-1.0,1.2140479,0.0,0.0,8898.223787225992,1942.47664,49491.385655337624,5.561389867016246,8.689671667212883
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.21540933272727272,0.0,0.0,50152.50051069115,344.65493236363636,1572261.1468802094,31.34531281918197,48.977051279971825
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,XKBLAS,1,1600.0,0.2938215127272727,0.0,0.0,36772.44816445834,470.1144203636363,845345.6291163741,22.982780102786464,35.91059391060385
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,cuBLASXt,0,-1.0,2.94928895,0.0,0.0,3662.9711066479986,4718.86232,8386.889347299737,2.289356941654999,3.577120221335936
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.168018365,0.0,0.0,64289.40837992446,268.829384,2583205.325324744,40.18088023745279,62.78262537101998
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,taco-paralia-1.5-fixed-streams,2,3000.0,0.17179237363636365,0.0,0.0,62880.36474410667,274.8677978181818,2471342.5507765217,39.30022796506667,61.40660619541667
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,XKBLAS,1,1600.0,0.27914241272727275,0.0,0.0,38716.3150736851,446.62786036363633,937325.7318558431,24.197696921053186,37.80890143914561
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,cuBLASXt,0,-1.0,0.79974377,0.0,0.0,13580.716320971487,1279.590032,115861.71487672867,8.487947700607178,13.262418282198718
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,qeta-mineta-auto-reptile-fastev,3,1500.0,0.17441039,0.0,0.0,61933.26283771075,279.056624,2397331.6580080204,38.70828927356921,60.4817019899519
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,-1,10801800000000,10080000000,35,taco-paralia-1.5-fixed-streams,2,3000.0,0.17484804545454544,0.0,0.0,61782.622429444506,279.75687272727276,2385852.411861109,38.61413901840282,60.3345922162544
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,8,10801800000000,10080000000,35,XKBLAS,1,1600.0,0.4605664072727273,0.0,0.0,23461.183672999057,736.9062516363637,344132.1259623951,14.66323979562441,22.911312180663142
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,cuBLASXt,0,-1.0,1.0198776,0.0,0.0,10745.481657100176,1631.8041600000001,73305.17234741707,6.715926035687609,10.49363443076189
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.170064365,0.0,0.0,63525.70803838123,272.102984,2522583.3809491685,39.70356752398827,62.03682425623167
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,XKBLAS,1,1600.0,0.8257244372727273,0.0,0.0,13083.545243257468,1321.1590996363636,107002.73364331479,8.177215777035919,12.77689965161862
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,cuBLASXt,0,-1.0,0.8046164900000001,0.0,0.0,13461.706521219472,1287.386384,113571.52388005072,8.413566575762172,13.14619777462839
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,qeta-mineta-auto-reptile-fastev,3,1500.0,0.16976532,0.0,0.0,63627.87300604617,271.624512,2530317.846541502,39.76742062877885,62.13659473246696
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,-1,54001800000000,21600000000,0,taco-paralia-1.5-fixed-streams,2,3750.0,0.8761754,0.0,0.0,61636.93973615793,1401.8806399999999,2374576.303815911,38.52308733509871,60.19232396109173
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,8,54001800000000,21600000000,0,XKBLAS,1,1600.0,1.1930147545454546,0.0,0.0,45269.196042978045,1908.8236072727273,1280930.9609198382,28.293247526861276,44.20819926072075
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,cuBLASXt,0,-1.0,1.1411033818181817,0.0,0.0,47330.49926523144,1825.765410909091,1400301.0212305733,29.581562040769647,46.22119068870258
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.8502448245454545,0.0,0.0,63513.24056444048,1360.3917192727272,2521207.51986943,39.6957753527753,62.024648988711405
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,XKBLAS,1,1600.0,1.1636302454545453,0.0,0.0,46410.04953992873,1861.8083927272726,1346241.0378248577,29.006280962455456,45.32231400383665
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,cuBLASXt,0,-1.0,2.1473478,0.0,0.0,25158.265366762167,3435.75648,395745.18920907367,15.723915854226354,24.56861852222868
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.7840787600000001,0.0,0.0,68873.1493101569,1254.526016,2964703.7105882014,43.045718318848074,67.2589348732001
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,taco-paralia-1.5-fixed-streams,2,3750.0,0.8446025945454546,0.0,0.0,63940.265473462,1351.3641512727272,2555333.2537443014,39.96266592091374,62.441665501427735
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,0,0,0,0,54001800000000,21600000000,111,XKBLAS,1,1600.0,1.0581566363636363,0.0,0.0,51035.469973704065,1693.0506181818182,1627938.7925171484,31.89716873356504,49.839326146195376
4,1010101,-1, N,N,1.2345,1.1154,30000,30000,30000,0,0,0,0,54001800000000,21600000000,111,cuBLASXt,0,-1.0,2.8742307499999997,0.0,0.0,18886.09533504835,4598.769200000001,223846.3509179622,11.803809584405219,18.443452475633155
